num_opportunities,EMP_2016,EMP_2016,,ERP_2016,,
513,633856.2042,629597.8885,4258.315732,2011.097504,2.78E+02,
514,680734.4112,673586.5733,7147.837924,2119.056979,3.14E+02,
517,1265651.224,1242305.476,23345.74839,789.276579,2.18E+02,
518,1121821.597,1087121.534,34700.06257,1007.119856,2.46E+02,
519,1003784.872,984017.6497,19767.22213,2080.351257,4.55E+02,
520,1113312.157,1033573.341,79738.81612,2383.700569,5.78E+02,
521,973250.1679,958816.4255,14433.7424,2291.915717,4.86E+02,
522,888754.7536,844952.8101,43801.94347,1967.840995,3.81E+02,
523,993148.315,906475.2847,86673.0303,3279.019744,7.09E+02,
524,806739.775,739122.3635,67617.41147,2702.023151,4.75E+02,
525,1246881.143,1160834.837,86046.30619,1559.752131,4.23E+02,
527,918384.4545,755623.9311,162760.5234,2.87702556,5.75E-01,
530,847022.4648,832003.8734,15018.59137,1538.118538,2.84E+02,
531,986383.242,966621.3605,19761.88147,2010.809879,4.32E+02,
532,876378.612,855764.6883,20613.92367,2330.754603,4.45E+02,
533,779904.1644,767721.8767,12182.28774,2165.268005,3.68E+02,
534,1174908.63,1141921.377,32987.253,1511.870197,3.87E+02,
535,969898.7626,950995.4326,18903.32996,868.6523493,1.83E+02,
536,1053176.035,1024634.566,28541.46882,492.0863265,1.13E+02,
537,1233455.981,1219656.855,13799.1262,1091.697457,2.93E+02,
538,788361.661,771253.8832,17107.77783,1767.558827,3.03E+02,
539,1292712.33,1272131.285,20581.0448,1566.52546,4.41E+02,
540,659646.9402,653720.5399,5926.400281,2089.486246,3.00E+02,
541,1128886.329,1100117.198,28769.13119,1364.232267,3.35E+02,
542,819392.0804,806393.8131,12998.26734,1431.665336,2.55E+02,
543,721606.4446,711747.6352,9858.809448,1124.40323,1.77E+02,
544,718683.2323,701348.4105,17334.82177,1299.806394,2.03E+02,
545,841615.293,826451.8866,15163.40636,3892.064883,7.13E+02,
548,240745.0979,240745.0979,2.608E-05,3087.921967,1.62E+02,
549,330597.5378,330597.5378,4.268E-05,3260.416726,2.35E+02,
550,585505.3165,585143.9817,361.3347568,3392.433596,4.32E+02,
551,328184.8117,327992.0021,192.8095566,1781.22771,1.27E+02,
554,1003379.628,978622.9953,24756.63225,163.8517859,3.58E+01,
555,1153933.525,1064275.188,89658.33696,1897.676492,4.77E+02,
556,1250789.497,1167884.604,82904.89259,1619.075333,4.41E+02,
557,1124499.124,1002102.949,122396.1746,2693.797695,6.60E+02,
558,1168577.623,1078378.438,90199.18521,2634.967264,6.70E+02,
559,1271775.038,1175393.912,96381.12569,1207.292551,3.34E+02,
560,1091424.762,968361.9451,123062.8166,159.2700973,3.78E+01,
561,1271586.177,1000601.844,270984.3333,1552.136504,4.30E+02,
562,1204363.081,1030261.588,174101.4929,1558.450175,4.09E+02,
563,1289451.478,1090556.433,198895.0452,222.0617395,6.23E+01,
564,1151028.186,981813.4798,169214.7065,2536.982929,6.36E+02,
565,1084419.966,1034483.255,49936.71095,0.000103157,2.44E-05,
