num_opportunities,EMP_2016,T2&T3,Marginal,,Gains over Base,ERP,,
4141,188279.7975,188279.7975,3.93E-06,188279.7975,3.93E-06,3347.906905,1.37E+02,
4142,235350.313,235350.313,3.49E-05,235350.313,3.49E-05,2252.282326,1.15E+02,
4143,215924.1733,215924.1733,-3.38E-05,215924.1733,-3.38E-05,4333.471427,2.04E+02,
4144,189363.9857,189363.9857,3.20E-06,189363.9857,3.20E-06,3375.945903,1.39E+02,
4145,394365.0978,394365.0978,-4.49E-05,394365.0978,-4.49E-05,2412.230872,2.07E+02,
4146,444618.1642,444618.1642,-3.35E-05,444618.1642,-3.35E-05,2536.080709,2.46E+02,
4147,199498.2541,199498.2541,7.53E-06,199498.2541,7.53E-06,2082.046141,9.04E+01,
4148,621074.1443,621074.1443,-3.34E-05,621074.1443,-3.34E-05,1257.858381,1.70E+02,
4149,258218.5617,258218.5617,-4.38E-06,258218.5617,-4.38E-06,4.490654129,2.52E-01,
4150,685919.2791,685919.2791,-2.47E-05,685919.2791,-2.47E-05,2.15003762,3.21E-01,
4151,321929.0365,321929.0365,4.03E-05,321929.0365,4.03E-05,5.99554809,4.20E-01,
4154,344049.9844,344049.9844,-2.96E-05,344049.9844,-2.96E-05,2279.479145,1.71E+02,
4155,519848.6741,519848.6741,7.73E-06,519848.6741,7.73E-06,2689.092397,3.04E+02,
4156,157289.2273,157289.2273,-2.39E-05,157289.2273,-2.39E-05,2036.248764,6.97E+01,
4157,383846.0977,383846.0977,4.64E-06,383846.0977,4.64E-06,3661.003041,3.06E+02,
4158,213963.4841,213963.4841,3.94E-06,213963.4841,3.94E-06,2512.499413,1.17E+02,
4159,158926.4048,158926.4048,4.89E-05,158926.4048,4.89E-05,2715.384585,9.40E+01,
4160,42394.3406,42394.3406,3.17E-06,42394.3406,3.17E-06,3905.149728,3.60E+01,
4161,177438.0301,177438.0301,-3.44E-05,177438.0301,-3.44E-05,3999.265785,1.55E+02,
4162,175134.3416,175134.3416,2.96E-05,175134.3416,2.96E-05,921.1819909,3.51E+01,
4163,6050.7076,6050.7076,2.00E-07,6050.7076,2.00E-07,65.80107556,8.67E-02,
4200,330.704294,330.704294,0,330.704294,0,,0.00E+00,
4201,93.72798057,93.72798057,0,93.72798057,0,521.0000001,1.06E-02,
4205,410.2356743,410.2356743,0,410.2356743,0,1899.581962,1.70E-01,
4206,362.5689864,362.5689864,0,362.5689864,0,,0.00E+00,
4207,431.0355305,431.0355305,0,431.0355305,0,1705.76644,1.60E-01,
4208,357.9583391,357.9583391,0,357.9583391,0,,0.00E+00,
4209,4816.356003,4816.356003,0,4816.356003,0,,0.00E+00,
4210,371.7434841,371.7434841,0,371.7434841,0,,0.00E+00,
4211,5224.298196,5224.298196,0,5224.298196,0,2336.540753,2.66E+00,
4212,4816.356003,4816.356003,0,4816.356003,0,,0.00E+00,
4213,735.2104648,735.2104648,0,735.2104648,0,,0.00E+00,
4214,4991.391883,4991.391883,-5.00E-07,4991.391883,-5.00E-07,1563.758738,1.70E+00,
4300,529.7817217,529.7817217,0,529.7817217,0,,0.00E+00,
4301,297.0253067,297.0253067,0,297.0253067,0,,0.00E+00,
4302,1076.121259,1076.121259,0,1076.121259,0,,0.00E+00,
4303,214.7084827,214.7084827,0,214.7084827,0,,0.00E+00,
4304,730.0720075,730.0720075,0,730.0720075,0,2911.698439,4.63E-01,
4305,445.55026,445.55026,0,445.55026,0,1812.53171,1.76E-01,
4306,381.4356276,381.4356276,0,381.4356276,0,,0.00E+00,
4307,437.9096486,437.9096486,0,437.9096486,0,1457.442768,1.39E-01,
4308,3059.779874,3059.779874,-1.03E-07,3059.779874,-1.03E-07,1340.913295,8.93E-01,
4309,712.6451055,712.6451055,0,712.6451055,0,1487.322835,2.31E-01,
4310,175614.8341,175614.8341,-3.45E-05,175614.8341,-3.45E-05,1824.623613,6.98E+01,
4311,10682.9264,10682.9264,-2.94E-06,10682.9264,-2.94E-06,1391.895488,3.24E+00,
4312,156221.2659,156221.2659,-4.03E-06,156221.2659,-4.03E-06,2133.648153,7.26E+01,
4315,136.9400243,136.9400243,0,136.9400243,0,,0.00E+00,
4316,604.5212414,604.5212414,0,604.5212414,0,,0.00E+00,
4317,1231.822668,1231.822668,0,1231.822668,0,,0.00E+00,
4400,4884.083174,4884.083174,2.00E-07,4884.083174,2.00E-07,2991.955998,3.18E+00,
4401,321.7207296,321.7207296,0,321.7207296,0,1548.344151,1.08E-01,
4402,189.4707995,189.4707995,0,189.4707995,0,388.3288076,1.60E-02,
4403,486.1295031,486.1295031,-1.02E-12,486.1295031,-1.02E-12,,0.00E+00,
4404,12003.66423,12003.66423,2.81E-06,12003.66423,2.81E-06,2700.138266,7.06E+00,
4405,4646.227248,4646.227248,-4.80E-07,4646.227248,-4.80E-07,1678.673386,1.70E+00,
4406,57324.63001,57324.63001,-5.45E-07,57324.63001,-5.45E-07,93.46235542,1.17E+00,
4407,19392.34179,19392.34179,-4.35E-07,19392.34179,-4.35E-07,700.2170633,2.96E+00,
4408,9927.74514,9927.74514,-2.80E-08,9927.74514,-2.80E-08,332.9325655,7.20E-01,
4423,4438.796431,4438.796431,-4.98E-07,4438.796431,-4.98E-07,49.79921462,4.81E-02,
4424,20635.39834,20635.39834,9.65E-07,20635.39834,9.65E-07,109.4689741,4.92E-01,
4425,2183.015322,2183.015322,3.67E-07,2183.015322,3.67E-07,53.7608484,2.56E-02,
4426,7387.502738,7387.502738,-2.53E-07,7387.502738,-2.53E-07,40.78562688,6.56E-02,
4427,1885.332984,1885.332984,-1.00E-08,1885.332984,-1.00E-08,470.0432998,1.93E-01,
4428,12154.91162,12154.91162,4.32E-06,12154.91162,4.32E-06,129.1710452,3.42E-01,
4429,35394.36479,35394.36479,-4.16E-06,35394.36479,-4.16E-06,108.9297929,8.39E-01,
4430,35490.09954,35490.09954,7.35E-07,35490.09954,7.35E-07,309.7480527,2.39E+00,
4431,19192.47842,19192.47842,3.20E-07,19192.47842,3.20E-07,178.2700689,7.45E-01,
4432,61266.53411,61266.53411,-1.65E-06,61266.53411,-1.65E-06,2928.269302,3.91E+01,
4433,115094.8004,115094.8004,-2.60E-05,115094.8004,-2.60E-05,3636.334399,9.11E+01,
4434,56936.49962,56936.49962,9.23E-07,56936.49962,9.23E-07,363.3859222,4.50E+00,
4435,104499.6581,104499.6581,-6.86E-06,104499.6581,-6.86E-06,1270.116856,2.89E+01,
4436,163853.3037,163853.3037,3.20E-05,163853.3037,3.20E-05,8.64E-05,3.08E-06,
4437,98454.79647,98454.79647,-1.23E-06,98454.79647,-1.23E-06,2180.153981,4.67E+01,
4438,259821.0097,259821.0097,4.89E-06,259821.0097,4.89E-06,1547.948852,8.76E+01,
4439,74026.08122,74026.08122,-3.30E-07,74026.08122,-3.30E-07,809.0295437,1.30E+01,
4440,93641.40656,93641.40656,-6.30E-07,93641.40656,-6.30E-07,3200.294311,6.53E+01,
4441,147049.8091,147049.8091,-4.27E-05,147049.8091,-4.27E-05,2572.283114,8.24E+01,
4442,111951.5977,111951.5977,4.35E-05,111951.5977,4.35E-05,850.3303468,2.07E+01,
4443,52314.40639,52314.40639,-1.88E-06,52314.40639,-1.88E-06,1085.288771,1.24E+01,
4444,377418.4511,377418.4511,-7.59E-06,377418.4511,-7.59E-06,170.9572653,1.40E+01,
4445,237167.7,237167.7,7.81E-06,237167.7,7.81E-06,678.294071,3.50E+01,
4446,377377.1989,377377.1989,-2.87E-05,377377.1989,-2.87E-05,330.2607234,2.71E+01,
4447,339372.5535,339372.5535,3.99E-05,339372.5535,3.99E-05,0.000102555,7.58E-06,
4448,495290.5008,495290.5008,2.94E-05,495290.5008,2.94E-05,2565.929106,2.77E+02,
4449,62110.29385,62110.29385,-2.87E-07,62110.29385,-2.87E-07,1377.630326,1.86E+01,
4499,871014.419,871014.419,-1.31E-05,871014.419,-1.31E-05,297.1419306,5.64E+01,
4500,548496.5509,548496.5509,4.35E-05,548496.5509,4.35E-05,2743.455566,3.28E+02,
4501,340323.9929,340323.9929,-2.79E-05,340323.9929,-2.79E-05,2372.696234,1.76E+02,
4502,761416.5555,761416.5555,-2.45E-05,761416.5555,-2.45E-05,2269.869898,3.76E+02,
4503,389830.1396,389830.1396,3.01E-05,389830.1396,3.01E-05,3684.5917,3.13E+02,
4504,252421.3314,252421.3314,-2.46E-05,252421.3314,-2.46E-05,1396.368144,7.67E+01,
4505,841541.4887,841541.4887,4.48E-05,841541.4887,4.48E-05,147.869568,2.71E+01,
4506,477022.0763,477022.0763,2.04E-05,477022.0763,2.04E-05,3243.250365,3.37E+02,
4507,281137.3178,281137.3178,-3.83E-05,281137.3178,-3.83E-05,2613.688997,1.60E+02,
4508,409454.1134,409454.1134,-2.75E-05,409454.1134,-2.75E-05,2665.531077,2.38E+02,
4509,361102.18,361102.18,2.55E-05,361102.18,2.55E-05,2573.678451,2.02E+02,
4511,343236.6133,343236.6133,1.98E-05,343236.6133,1.98E-05,1273.67368,9.52E+01,
4512,93475.64291,93475.64291,4.36E-06,93475.64291,4.36E-06,200.5166074,4.08E+00,
4513,201644.1008,201644.1008,-3.59E-05,201644.1008,-3.59E-05,1338.580236,5.88E+01,
4514,678562.8923,678562.8923,-3.49E-05,678562.8923,-3.49E-05,0.000102555,1.52E-05,
4515,574889.547,574889.547,4.91E-05,574889.547,4.91E-05,0.130216329,1.63E-02,
4516,495843.9865,495843.9865,-1.42E-05,495843.9865,-1.42E-05,0.000102555,1.11E-05,
4517,459713.4809,459713.4809,-4.75E-05,459713.4809,-4.75E-05,0.000102555,1.03E-05,
4518,262480.107,262480.107,2.46E-05,262480.107,2.46E-05,2133.924935,1.22E+02,
4519,226169.877,226169.877,-1.31E-05,226169.877,-1.31E-05,2092.178357,1.03E+02,
4520,341987.4666,341987.4666,-1.22E-05,341987.4666,-1.22E-05,1454.221685,1.08E+02,
4521,217921.7742,217921.7742,-1.58E-05,217921.7742,-1.58E-05,238.8273891,1.13E+01,
4522,261862.423,261862.423,-4.12E-05,261862.423,-4.12E-05,3086.879452,1.76E+02,
4523,255528.2299,255528.2299,-4.39E-05,255528.2299,-4.39E-05,2946.3997,1.64E+02,
4524,202581.7143,202581.7143,-1.09E-05,202581.7143,-1.09E-05,1867.809601,8.24E+01,
4525,278938.5402,278938.5402,5.43E-06,278938.5402,5.43E-06,1919.047515,1.17E+02,
4526,611537.7601,611537.7601,1.63E-05,611537.7601,1.63E-05,287.2513049,3.82E+01,
4527,561801.617,561801.617,3.42E-05,561801.617,3.42E-05,1076.43543,1.32E+02,
4528,84806.46938,84806.46938,-4.16E-06,84806.46938,-4.16E-06,2139.871793,3.95E+01,
4529,109919.6004,109919.6004,1.50E-05,109919.6004,1.50E-05,3089.142569,7.39E+01,
4530,398156.3966,398156.3966,-3.87E-05,398156.3966,-3.87E-05,3181.101739,2.76E+02,
4531,322649.3296,322649.3296,-2.32E-05,322649.3296,-2.32E-05,1625.421118,1.14E+02,
4532,567653.8824,567653.8824,1.97E-05,567653.8824,1.97E-05,4.069363592,5.03E-01,
4533,963045.366,963045.366,5.80E-06,963045.366,5.80E-06,4.72E-05,9.90E-06,
4534,256362.4217,256362.4217,4.89E-05,256362.4217,4.89E-05,24.50167244,1.37E+00,
4535,541188.3072,541188.3072,6.06E-06,541188.3072,6.06E-06,1355.401922,1.60E+02,
4536,754472.4186,754472.4186,-4.09E-06,754472.4186,-4.09E-06,426.9117513,7.01E+01,
4537,404433.0581,404433.0581,-1.09E-05,404433.0581,-1.09E-05,2815.610518,2.48E+02,
4538,456701.311,456701.311,9.58E-06,456701.311,9.58E-06,1059.229736,1.05E+02,
4539,292520.5695,292520.5695,4.28E-05,292520.5695,4.28E-05,3895.878613,2.48E+02,
4540,453534.5656,453534.5656,4.15E-05,453534.5656,4.15E-05,1981.429668,1.96E+02,
4541,155689.2589,155689.2589,3.98E-05,155689.2589,3.98E-05,2145.758288,7.27E+01,
4542,293300.6952,293300.6952,4.50E-05,293300.6952,4.50E-05,1514.060039,9.67E+01,
4543,881600.1397,881600.1397,-2.15E-05,881600.1397,-2.15E-05,0.849352207,1.63E-01,
4544,555593.3638,555593.3638,-1.03E-06,555593.3638,-1.03E-06,418.3958188,5.06E+01,
4545,259903.8707,259903.8707,2.19E-05,259903.8707,2.19E-05,3780.958288,2.14E+02,
4546,339965.3241,339965.3241,-4.25E-05,339965.3241,-4.25E-05,2436.429068,1.80E+02,
4547,369113.7734,369113.7734,4.31E-05,369113.7734,4.31E-05,2518.432789,2.02E+02,
4548,419703.0631,419703.0631,1.55E-05,419703.0631,1.55E-05,1741.309563,1.59E+02,
4549,278568.653,278568.653,1.52E-05,278568.653,1.52E-05,3640.89209,2.21E+02,
4550,547994.0631,547994.0631,-4.29E-05,547994.0631,-4.29E-05,3239.829908,3.87E+02,
4551,487674.6936,487674.6936,4.69E-05,487674.6936,4.69E-05,1576.261369,1.67E+02,
4552,242553.9456,242553.9456,-1.80E-05,242553.9456,-1.80E-05,2227.378044,1.18E+02,
4553,739862.1138,739862.1138,-8.77E-06,739862.1138,-8.77E-06,1518.73126,2.45E+02,
4554,364183.5581,364183.5581,-1.09E-05,364183.5581,-1.09E-05,1474.863649,1.17E+02,
4555,534184.2935,534184.2935,2.27E-05,534184.2935,2.27E-05,815.7815179,9.49E+01,
4556,55156.59914,55156.59914,-2.90E-06,55156.59914,-2.90E-06,1495.307065,1.80E+01,
4557,36903.26029,36903.26029,-1.20E-06,36903.26029,-1.20E-06,2512.66225,2.02E+01,
4558,65433.83883,65433.83883,-4.79E-06,65433.83883,-4.79E-06,2493.030685,3.55E+01,
4559,503142.5032,503142.5032,2.75E-05,503142.5032,2.75E-05,1.00E-06,1.10E-07,
4560,407121.3314,407121.3314,1.98E-05,407121.3314,1.98E-05,13.70968077,1.22E+00,
4561,94762.28948,94762.28948,3.09E-06,94762.28948,3.09E-06,3014.240645,6.22E+01,
4562,94191.47731,94191.47731,4.19E-06,94191.47731,4.19E-06,5016.98009,1.03E+02,
4563,98728.46635,98728.46635,3.59E-06,98728.46635,3.59E-06,4006.076807,8.61E+01,
4564,145183.4979,145183.4979,4.30E-05,145183.4979,4.30E-05,2797.222561,8.84E+01,
4565,324252.2825,324252.2825,4.68E-05,324252.2825,4.68E-05,1816.110549,1.28E+02,
4566,99336.72559,99336.72559,3.60E-06,99336.72559,3.60E-06,3171.320943,6.86E+01,
4567,169778.4166,169778.4166,-3.97E-05,169778.4166,-3.97E-05,1667.844663,6.17E+01,
4568,152899.0938,152899.0938,-7.11E-06,152899.0938,-7.11E-06,796.5205551,2.65E+01,
4569,142646.2922,142646.2922,-4.41E-05,142646.2922,-4.41E-05,2750,8.54E+01,
4570,171639.0096,171639.0096,-2.25E-05,171639.0096,-2.25E-05,2693,1.01E+02,
4571,534296.4235,534296.4235,2.22E-05,534296.4235,2.22E-05,18.71671892,2.18E+00,
4572,78483.06379,78483.06379,4.45E-06,78483.06379,4.45E-06,232.7153034,3.98E+00,
4573,796632.8658,796632.8658,1.70E-05,796632.8658,1.70E-05,881.3139199,1.53E+02,
4574,889799.703,889799.703,4.92E-05,889799.703,4.92E-05,539.804811,1.05E+02,
4575,709779.7254,709779.7254,1.17E-05,709779.7254,1.17E-05,1571.099108,2.43E+02,
4576,176349.0188,176349.0188,4.61E-05,176349.0188,4.61E-05,2588.361925,9.94E+01,
4577,304858.8365,304858.8365,-5.01E-06,304858.8365,-5.01E-06,2882.383924,1.91E+02,
4578,302729.828,302729.828,2.23E-05,302729.828,2.23E-05,2281.771555,1.50E+02,
4579,724669.4401,724669.4401,4.77E-05,724669.4401,4.77E-05,3044.601971,4.80E+02,
4580,207484.3731,207484.3731,3.01E-05,207484.3731,3.01E-05,683.490354,3.09E+01,
4581,383858.5941,383858.5941,4.79E-05,383858.5941,4.79E-05,78.12708788,6.53E+00,
4582,582138.8344,582138.8344,1.81E-06,582138.8344,1.81E-06,647.9660537,8.21E+01,
4583,241067.6361,241067.6361,-4.39E-05,241067.6361,-4.39E-05,42.14151797,2.21E+00,
4584,596192.087,596192.087,-3.49E-06,596192.087,-3.49E-06,464.6928371,6.03E+01,
4585,167894.8853,167894.8853,-1.10E-05,167894.8853,-1.10E-05,709.7825255,2.59E+01,
4600,11.63821448,11.63821448,0,11.63821448,0,47.97538847,1.22E-04,
4601,293.3818963,293.3818963,0,293.3818963,0,1056.431797,6.75E-02,
4602,231.4195812,231.4195812,0,231.4195812,0,1923.967016,9.69E-02,
4603,892.3219554,892.3219554,0,892.3219554,0,,0.00E+00,
4606,2687.172118,2687.172118,-3.90E-07,2687.172118,-3.90E-07,2513.47196,1.47E+00,
4607,3113.037604,3113.037604,1.00E-08,3113.037604,1.00E-08,3105.583122,2.11E+00,
4608,3663.851485,3663.851485,-9.00E-08,3663.851485,-9.00E-08,2087.39197,1.67E+00,
4609,5236.783017,5236.783017,4.10E-07,5236.783017,4.10E-07,2091.392721,2.38E+00,
4610,4570.539506,4570.539506,4.10E-07,4570.539506,4.10E-07,3573.670997,3.56E+00,
4611,4675.884996,4675.884996,1.00E-08,4675.884996,1.00E-08,2232.042715,2.27E+00,
4612,69558.72583,69558.72583,2.33E-06,69558.72583,2.33E-06,2857.261093,4.33E+01,
4613,29340.42406,29340.42406,-4.59E-06,29340.42406,-4.59E-06,987.1854216,6.31E+00,
4616,5.606710298,5.606710298,0,5.606710298,0,,0.00E+00,
4618,4.95E-06,4.95E-06,-4.20E-09,4.95E-06,-4.20E-09,0.058138826,6.27E-14,
4621,1767.02003,1767.02003,-5.00E-07,1767.02003,-5.00E-07,1798.917956,6.92E-01,
4622,4500.749481,4500.749481,-1.00E-07,4500.749481,-1.00E-07,1748.086309,1.71E+00,
4623,2095.984086,2095.984086,3.00E-07,2095.984086,3.00E-07,3612.068781,1.65E+00,
4624,7520.042822,7520.042822,4.00E-07,7520.042822,4.00E-07,1393.071447,2.28E+00,
4625,5344.460255,5344.460255,2.00E-07,5344.460255,2.00E-07,1990.216604,2.32E+00,
4626,5344.460255,5344.460255,2.00E-07,5344.460255,2.00E-07,3020.638902,3.52E+00,
4629,1680.512757,1680.512757,4.00E-07,1680.512757,4.00E-07,4881.086488,1.79E+00,
4630,3895.284577,3895.284577,3.00E-07,3895.284577,3.00E-07,506.8619693,4.30E-01,
4631,7707.436244,7707.436244,-4.50E-07,7707.436244,-4.50E-07,2886.079303,4.84E+00,
4632,966.341236,966.341236,-5.00E-08,966.341236,-5.00E-08,1259.28037,2.65E-01,
4633,2157.017932,2157.017932,-3.00E-07,2157.017932,-3.00E-07,1980.691869,9.30E-01,
4636,1684.811548,1684.811548,-3.00E-07,1684.811548,-3.00E-07,3291.471292,1.21E+00,
4637,1180.485484,1180.485484,3.00E-07,1180.485484,3.00E-07,3781.690405,9.72E-01,
4638,206.0310202,206.0310202,0,206.0310202,0,1902.279206,8.53E-02,
4639,785.815781,785.815781,0,785.815781,0,1479.661464,2.53E-01,
4640,6806.334081,6806.334081,-4.90E-07,6806.334081,-4.90E-07,2623.840877,3.89E+00,
4641,5449.783236,5449.783236,0,5449.783236,0,1757.498179,2.09E+00,
4642,3013.909686,3013.909686,3.00E-07,3013.909686,3.00E-07,2223.465286,1.46E+00,
4643,1082.977765,1082.977765,3.10E-07,1082.977765,3.10E-07,1231.110078,2.90E-01,
4644,3600.794944,3600.794944,4.00E-07,3600.794944,4.00E-07,1852.13121,1.45E+00,
4645,1686.984733,1686.984733,-3.00E-07,1686.984733,-3.00E-07,2000.852004,7.35E-01,
4648,5876.058052,5876.058052,2.00E-07,5876.058052,2.00E-07,2921.846519,3.74E+00,
4649,5876.058052,5876.058052,2.00E-07,5876.058052,2.00E-07,1516.853655,1.94E+00,
4650,463.7043798,463.7043798,0,463.7043798,0,1756.299826,1.77E-01,
4700,418.8127161,418.8127161,0,418.8127161,0,846.7499557,7.72E-02,
4701,435.3980203,435.3980203,0,435.3980203,0,,0.00E+00,
4702,4991.391883,4991.391883,-5.00E-07,4991.391883,-5.00E-07,4263.349787,4.63E+00,
4703,19508.12044,19508.12044,-1.79E-06,19508.12044,-1.79E-06,1931.668566,8.20E+00,
4704,12548.09205,12548.09205,-3.19E-06,12548.09205,-3.19E-06,2590.611227,7.08E+00,
4705,12810.05228,12810.05228,1.20E-06,12810.05228,1.20E-06,3586.593318,1.00E+01,
4706,3961.096592,3961.096592,2.00E-07,3961.096592,2.00E-07,685.7721088,5.91E-01,
4709,20209.7029,20209.7029,2.63E-06,20209.7029,2.63E-06,1194.28424,5.26E+00,
4710,24559.94654,24559.94654,3.32E-06,24559.94654,3.32E-06,1854.649737,9.92E+00,
4711,14096.59341,14096.59341,-2.49E-06,14096.59341,-2.49E-06,1099.756276,3.38E+00,
4712,14267.55293,14267.55293,3.61E-06,14267.55293,3.61E-06,2650.916356,8.24E+00,
4713,7819.830213,7819.830213,-5.00E-07,7819.830213,-5.00E-07,1178.765323,2.01E+00,
4714,14170.33806,14170.33806,2.60E-06,14170.33806,2.60E-06,3248.865382,1.00E+01,
4715,14267.55293,14267.55293,3.61E-06,14267.55293,3.61E-06,3303.94787,1.03E+01,
4716,1304.658102,1304.658102,2.90E-07,1304.658102,2.90E-07,1211.814816,3.44E-01,
4719,436.9673266,436.9673266,0,436.9673266,0,1354.773465,1.29E-01,
4720,730.4967935,730.4967935,0,730.4967935,0,1396.613553,2.22E-01,
4721,258.5295085,258.5295085,0,258.5295085,0,1232.503606,6.94E-02,
4722,730.4967935,730.4967935,0,730.4967935,0,1314.502153,2.09E-01,
4723,956.7023762,956.7023762,1.00E-08,956.7023762,1.00E-08,2307.607223,4.81E-01,
4900,41145.44719,41145.44719,-3.90E-07,41145.44719,-3.90E-07,2066,1.85E+01,
4901,31733.49097,31733.49097,-2.49E-06,31733.49097,-2.49E-06,3334.000001,2.30E+01,
4902,66872.82485,66872.82485,-3.90E-07,66872.82485,-3.90E-07,1961,2.86E+01,
4903,84044.40709,84044.40709,-4.18E-06,84044.40709,-4.18E-06,2455.999999,4.49E+01,
4904,57368.76145,57368.76145,3.22E-06,57368.76145,3.22E-06,2402.026814,3.00E+01,
4905,95978.19042,95978.19042,-1.52E-06,95978.19042,-1.52E-06,1847,3.86E+01,
4906,76329.1589,76329.1589,-1.59E-06,76329.1589,-1.59E-06,1958.973186,3.26E+01,
4907,120.9623172,120.9623172,0,120.9623172,0,7.653666385,2.02E-04,
4909,907.9401902,907.9401902,0,907.9401902,0,1695.481301,3.35E-01,
4910,17574.85929,17574.85929,-2.80E-06,17574.85929,-2.80E-06,2599.315854,9.95E+00,
4911,672.6997093,672.6997093,0,672.6997093,0,1682.944355,2.46E-01,
4912,1184.685002,1184.685002,1.00E-07,1184.685002,1.00E-07,658.4106481,1.70E-01,
4913,357.5879716,357.5879716,0,357.5879716,0,1729.495852,1.35E-01,
4914,25780.799,25780.799,6.00E-07,25780.799,6.00E-07,3630.44103,2.04E+01,
4915,30952.84222,30952.84222,3.90E-07,30952.84222,3.90E-07,2376.93103,1.60E+01,
4916,42455.34717,42455.34717,-8.90E-07,42455.34717,-8.90E-07,1264.240335,1.17E+01,
4917,1246.20452,1246.20452,-1.00E-07,1246.20452,-1.00E-07,4481.84966,1.22E+00,
4918,33227.0904,33227.0904,1.61E-06,33227.0904,1.61E-06,3425.435912,2.48E+01,
4919,5317.915997,5317.915997,-1.00E-08,5317.915997,-1.00E-08,0.000104074,1.21E-07,
4920,24033.2437,24033.2437,-2.71E-06,24033.2437,-2.71E-06,811.8002541,4.25E+00,
4922,21342.90122,21342.90122,-3.00E-06,21342.90122,-3.00E-06,3358.923647,1.56E+01,
4923,63689.65146,63689.65146,1.63E-06,63689.65146,1.63E-06,375.5909661,5.21E+00,
4924,80838.93135,80838.93135,-7.70E-07,80838.93135,-7.70E-07,2815.391549,4.96E+01,
4925,53687.39606,53687.39606,-2.07E-06,53687.39606,-2.07E-06,2590.576921,3.03E+01,
4926,47696.60126,47696.60126,-4.17E-06,47696.60126,-4.17E-06,2850.945937,2.96E+01,
4927,17981.57562,17981.57562,2.71E-06,17981.57562,2.71E-06,2580.57098,1.01E+01,
4930,34249.65998,34249.65998,1.00E-07,34249.65998,1.00E-07,642.9999999,4.80E+00,
4931,31138.04083,31138.04083,2.30E-06,31138.04083,2.30E-06,2158.546214,1.46E+01,
4932,28931.16646,28931.16646,-3.50E-06,28931.16646,-3.50E-06,3313.453785,2.09E+01,
4933,31940.20074,31940.20074,-1.30E-06,31940.20074,-1.30E-06,3819.000001,2.66E+01,
4934,26035.35039,26035.35039,7.00E-07,26035.35039,7.00E-07,1847,1.05E+01,
4935,23144.96261,23144.96261,2.70E-06,23144.96261,2.70E-06,4213.999999,2.12E+01,
4936,30910.35078,30910.35078,2.21E-06,30910.35078,2.21E-06,2682,1.81E+01,
4937,29553.59458,29553.59458,-1.50E-06,29553.59458,-1.50E-06,3065,1.97E+01,
4940,46254.54539,46254.54539,2.70E-06,46254.54539,2.70E-06,2717.789605,2.74E+01,
4941,45490.383,45490.383,7.20E-07,45490.383,7.20E-07,2219.80627,2.20E+01,
4942,42326.35121,42326.35121,1.32E-06,42326.35121,1.32E-06,3902.101751,3.60E+01,
4943,35391.09167,35391.09167,4.30E-06,35391.09167,4.30E-06,2908.566635,2.24E+01,
4944,35789.93274,35789.93274,-3.90E-06,35789.93274,-3.90E-06,2609.405507,2.03E+01,
4945,36620.04247,36620.04247,-1.88E-06,36620.04247,-1.88E-06,3380.330232,2.70E+01,
4948,175010.1302,175010.1302,-7.94E-06,175010.1302,-7.94E-06,2401.554752,9.15E+01,
4949,175750.195,175750.195,-6.73E-06,175750.195,-6.73E-06,1703.289434,6.52E+01,
4950,84926.26625,84926.26625,2.31E-06,84926.26625,2.31E-06,1043.628229,1.93E+01,
4951,123592.7432,123592.7432,-2.13E-06,123592.7432,-2.13E-06,865.2697416,2.33E+01,
4952,85449.58794,85449.58794,-3.78E-06,85449.58794,-3.78E-06,2168.966997,4.04E+01,
4953,109069.6749,109069.6749,-3.64E-05,109069.6749,-3.64E-05,699.4513604,1.66E+01,
4954,75585.86824,75585.86824,2.10E-07,75585.86824,2.10E-07,3834.656793,6.31E+01,
4955,53740.71632,53740.71632,1.20E-07,53740.71632,1.20E-07,1490.484039,1.74E+01,
4956,66772.81515,66772.81515,3.82E-06,66772.81515,3.82E-06,2173.473484,3.16E+01,
