num_opportunities,EMP_2016,T2&T3,Marginal,Base,Net to Base,ERP,,
2654,107329.6552,107329.6552,2.57E-05,107329.6552,2.57E-05,3536.502762,8.26E+01,
2655,35214.75655,35214.75655,-3.09E-06,35214.75655,-3.09E-06,3341.523959,2.56E+01,
2656,51182.24399,51182.24399,-3.89E-06,51182.24399,-3.89E-06,1396.899017,1.56E+01,
2657,36676.4456,36676.4456,-1.69E-06,36676.4456,-1.69E-06,2227.303443,1.78E+01,
2658,36295.74264,36295.74264,1.51E-06,36295.74264,1.51E-06,1594.860416,1.26E+01,
2659,13712.87351,13712.87351,1.31E-06,13712.87351,1.31E-06,301.3691626,9.00E-01,
2660,23400.09259,23400.09259,2.31E-06,23400.09259,2.31E-06,2516.210825,1.28E+01,
2699,707945.5779,707072.8349,872.7430055,707072.8349,872.7430055,725.1453529,1.12E+02,
2700,655538.2793,653290.2888,2247.990525,653290.2888,2247.990525,1878.941911,2.68E+02,
2701,523671.4532,523671.4532,4.92E-05,523671.4532,4.92E-05,1875.940406,2.14E+02,
2702,942091.1698,941538.0711,553.0986958,941538.0711,553.0986958,2775.804459,5.69E+02,
2703,306527.6809,306527.6809,-3.77E-05,306527.6809,-3.77E-05,2198.101889,1.47E+02,
2704,636907.7656,636907.7656,-1.80E-05,636907.7656,-1.80E-05,1205.656565,1.67E+02,
2705,639273.6809,636430.744,2842.93688,636430.744,2842.93688,3480.614018,4.84E+02,
2706,159419.9049,159419.9049,-9.15E-06,159419.9049,-9.15E-06,564.9563288,1.96E+01,
2707,604971.4551,604971.4551,2.89E-05,604971.4551,2.89E-05,1529.45902,2.01E+02,
2708,33136.31797,33136.31797,5.90E-07,33136.31797,5.90E-07,9.74E-05,7.03E-07,
2709,27562.90982,27562.90982,-4.30E-06,27562.90982,-4.30E-06,764.3832412,4.59E+00,
2710,60383.74196,60383.74196,-1.90E-06,60383.74196,-1.90E-06,1561.472948,2.05E+01,
2711,200200.201,200200.201,3.44E-05,200200.201,3.44E-05,1389.275128,6.06E+01,
2712,443144.3989,442708.9762,435.4226791,442708.9762,435.4226791,1115.0011,1.08E+02,
2713,106681.1353,106681.1353,-4.50E-06,106681.1353,-4.50E-06,1778.247539,4.13E+01,
2716,75218.63688,75218.63688,3.00E-07,75218.63688,3.00E-07,1592.983365,2.61E+01,
2717,56616.0242,56616.0242,9.00E-07,56616.0242,9.00E-07,2324.254844,2.87E+01,
2718,62690.95874,62690.95874,1.41E-06,62690.95874,1.41E-06,2870.889782,3.92E+01,
2719,80649.98545,80649.98545,-4.90E-07,80649.98545,-4.90E-07,3181.294946,5.59E+01,
2720,62562.44628,62562.44628,-4.29E-06,62562.44628,-4.29E-06,3562.744812,4.85E+01,
2721,44937.0547,44937.0547,4.71E-06,44937.0547,4.71E-06,1780.216471,1.74E+01,
2722,57088.19023,57088.19023,3.61E-06,57088.19023,3.61E-06,2802.160225,3.48E+01,
2723,369149.9963,369149.9963,3.77E-05,369149.9963,3.77E-05,4019.003766,3.23E+02,
2724,57512.71312,57512.71312,1.61E-06,57512.71312,1.61E-06,2552.175051,3.20E+01,
2725,367702.7666,367702.7666,-2.43E-05,367702.7666,-2.43E-05,3230.276738,2.59E+02,
2728,261968.161,261968.161,-3.69E-05,261968.161,-3.69E-05,2368.399697,1.35E+02,
2729,340240.6959,340240.6959,1.77E-05,340240.6959,1.77E-05,1838.59334,1.36E+02,
2730,73698.35761,73698.35761,3.90E-07,73698.35761,3.90E-07,2939.294725,4.72E+01,
2731,81611.77638,81611.77638,-2.09E-06,81611.77638,-2.09E-06,2084.193932,3.70E+01,
2732,127427.6303,127427.6303,2.73E-05,127427.6303,2.73E-05,2538.14915,7.04E+01,
2733,45504.53856,45504.53856,-4.69E-06,45504.53856,-4.69E-06,1530.369156,1.52E+01,
2736,431563.9522,430755.3149,808.637285,430755.3149,808.637285,3801.666002,3.57E+02,
2737,55785.99602,55785.99602,-4.79E-06,55785.99602,-4.79E-06,2930.563457,3.56E+01,
2738,95421.05999,95421.05999,-1.09E-06,95421.05999,-1.09E-06,2416.174257,5.02E+01,
2739,39776.07258,39776.07258,2.80E-06,39776.07258,2.80E-06,1430.786918,1.24E+01,
2740,68487.65566,68487.65566,-4.96E-06,68487.65566,-4.96E-06,414.9382765,6.19E+00,
2741,51233.8071,51233.8071,-4.59E-06,51233.8071,-4.59E-06,865.8710889,9.66E+00,
2744,193509.889,193509.889,-3.50E-05,193509.889,-3.50E-05,4630.006397,1.95E+02,
2745,118532.1306,118532.1306,-4.87E-05,118532.1306,-4.87E-05,3929.865273,1.01E+02,
2746,55738.76637,55738.76637,-6.00E-08,55738.76637,-6.00E-08,1776.59589,2.16E+01,
2747,42772.89965,42772.89965,2.10E-07,42772.89965,2.10E-07,1823.447485,1.70E+01,
2748,49759.36565,49759.36565,4.11E-06,49759.36565,4.11E-06,1422.801471,1.54E+01,
2749,37649.41081,37649.41081,-4.19E-06,37649.41081,-4.19E-06,1621.633679,1.33E+01,
2750,34983.46051,34983.46051,-1.99E-06,34983.46051,-1.99E-06,1602.649805,1.22E+01,
2753,22880.47249,22880.47249,4.80E-06,22880.47249,4.80E-06,951.2999387,4.74E+00,
2754,25749.31636,25749.31636,-3.17E-06,25749.31636,-3.17E-06,2390.372199,1.34E+01,
2755,50089.41985,50089.41985,-3.79E-06,50089.41985,-3.79E-06,2578.301557,2.81E+01,
2756,41557.58925,41557.58925,2.13E-06,41557.58925,2.13E-06,4135.972655,3.74E+01,
2757,34842.48527,34842.48527,4.13E-06,34842.48527,4.13E-06,3125.517245,2.37E+01,
2758,30166.24894,30166.24894,-2.20E-06,30166.24894,-2.20E-06,1701.536407,1.12E+01,
2761,490127.0407,489705.6455,421.3952287,489705.6455,421.3952287,1323.645837,1.41E+02,
2762,74727.87906,74727.87906,-4.89E-06,74727.87906,-4.89E-06,1327.974997,2.16E+01,
2763,112123.5479,112123.5479,-2.07E-05,112123.5479,-2.07E-05,2474.834098,6.04E+01,
2764,460878.7051,460443.2825,435.4226112,460443.2825,435.4226112,2678.448843,2.69E+02,
2765,209661.0917,209661.0917,7.35E-06,209661.0917,7.35E-06,1942.530996,8.87E+01,
2766,250353.2575,250353.2575,3.84E-06,250353.2575,3.84E-06,2688.772794,1.47E+02,
2767,47304.01272,47304.01272,-1.40E-06,47304.01272,-1.40E-06,1351.455529,1.39E+01,
2768,306639.656,306639.656,-2.38E-05,306639.656,-2.38E-05,4664.437408,3.11E+02,
2769,46709.68315,46709.68315,-3.29E-06,46709.68315,-3.29E-06,2668.899497,2.71E+01,
2772,34906.25741,34906.25741,-3.09E-06,34906.25741,-3.09E-06,2832.06168,2.15E+01,
2773,44211.7611,44211.7611,1.31E-06,44211.7611,1.31E-06,3766.108634,3.63E+01,
2774,47629.70066,47629.70066,4.40E-06,47629.70066,4.40E-06,2717.877706,2.82E+01,
2775,35706.25453,35706.25453,4.70E-06,35706.25453,4.70E-06,3195.692505,2.48E+01,
2776,40740.26793,40740.26793,1.30E-06,40740.26793,1.30E-06,4266.259474,3.78E+01,
2800,3940.973204,3940.973204,3.00E-07,3940.973204,3.00E-07,3764,3.23E+00,
2801,4704.863584,4704.863584,3.00E-07,4704.863584,3.00E-07,2246.993646,2.30E+00,
2802,15625.59162,15625.59162,-1.10E-06,15625.59162,-1.10E-06,4250.132739,1.45E+01,
2803,4635.116958,4635.116958,-1.00E-07,4635.116958,-1.00E-07,2882.274548,2.91E+00,
2804,4061.143662,4061.143662,3.00E-07,4061.143662,3.00E-07,2055.796839,1.82E+00,
2805,4990.591379,4990.591379,-4.00E-07,4990.591379,-4.00E-07,3950.746994,4.29E+00,
2806,7297.899392,7297.899392,3.00E-07,7297.899392,3.00E-07,3200.867261,5.09E+00,
2807,12632.15408,12632.15408,-8.00E-07,12632.15408,-8.00E-07,3966.162034,1.09E+01,
2808,4463.059389,4463.059389,0,4463.059389,0,2320.025939,2.25E+00,
2811,1076.13982,1076.13982,0,1076.13982,0,3731.853556,8.74E-01,
2812,3503.766968,3503.766968,-5.00E-07,3503.766968,-5.00E-07,2446.858772,1.87E+00,
2813,146.6724568,146.6724568,0,146.6724568,0,502.3708933,1.60E-02,
2816,2117.877087,2117.877087,3.00E-07,2117.877087,3.00E-07,1560.125442,7.19E-01,
2817,8167.623606,8167.623606,-5.00E-08,8167.623606,-5.00E-08,1699.225778,3.02E+00,
2818,8167.623606,8167.623606,-5.00E-08,8167.623606,-5.00E-08,3021.04906,5.37E+00,
2819,21603.86997,21603.86997,4.55E-06,21603.86997,4.55E-06,4578.59972,2.15E+01,
2822,324.1058791,324.1058791,1.00E-08,324.1058791,1.00E-08,9.08E-05,6.41E-09,
2823,28456.84754,28456.84754,-5.10E-07,28456.84754,-5.10E-07,2369.547095,1.47E+01,
2824,20492.63036,20492.63036,-2.30E-06,20492.63036,-2.30E-06,3784.489804,1.69E+01,
2825,1359.062323,1359.062323,2.00E-07,1359.062323,2.00E-07,1575.827641,4.66E-01,
2826,27173.71269,27173.71269,3.80E-06,27173.71269,3.80E-06,4439.831435,2.63E+01,
2827,16989.9979,16989.9979,-8.50E-07,16989.9979,-8.50E-07,3086.326282,1.14E+01,
2828,22434.06437,22434.06437,-2.90E-06,22434.06437,-2.90E-06,1912.314114,9.34E+00,
2829,163.4075777,163.4075777,0,163.4075777,0,323.2138013,1.15E-02,
2830,4016.859013,4016.859013,-3.00E-07,4016.859013,-3.00E-07,4273.449647,3.74E+00,
2831,1757.19269,1757.19269,0,1757.19269,0,9.08E-05,3.47E-08,
2834,17407.23579,17407.23579,-2.20E-06,17407.23579,-2.20E-06,2659.309036,1.01E+01,
2835,23100.05867,23100.05867,3.10E-06,23100.05867,3.10E-06,4085.938303,2.06E+01,
2836,17429.04305,17429.04305,1.20E-06,17429.04305,1.20E-06,2638.314492,1.00E+01,
2837,6886.426608,6886.426608,2.00E-07,6886.426608,2.00E-07,2203.751579,3.30E+00,
2838,26133.8177,26133.8177,2.90E-06,26133.8177,2.90E-06,2608.824252,1.48E+01,
2839,48986.61409,48986.61409,2.00E-06,48986.61409,2.00E-06,4699.453279,5.01E+01,
2840,81882.414,81882.414,2.42E-06,81882.414,2.42E-06,2007.154353,3.58E+01,
2841,33740.10397,33740.10397,-3.90E-06,33740.10397,-3.90E-06,936.2547065,6.88E+00,
2844,24.70804902,24.70804902,0,24.70804902,0,,0.00E+00,
2845,76.38164877,76.38164877,0,76.38164877,0,,0.00E+00,
2848,28265.28293,28265.28293,-3.00E-06,28265.28293,-3.00E-06,1891.820874,1.16E+01,
2849,43449.06048,43449.06048,-2.00E-06,43449.06048,-2.00E-06,2595.616826,2.46E+01,
2850,30730.60547,30730.60547,2.00E-07,30730.60547,2.00E-07,4131.853549,2.76E+01,
2851,46043.1181,46043.1181,-2.20E-06,46043.1181,-2.20E-06,1380.124085,1.38E+01,
2852,73758.46117,73758.46117,-1.50E-06,73758.46117,-1.50E-06,2259.940454,3.63E+01,
2853,35785.37568,35785.37568,-3.20E-06,35785.37568,-3.20E-06,3059.710231,2.38E+01,
2854,68283.53872,68283.53872,-2.29E-06,68283.53872,-2.29E-06,2098.358704,3.12E+01,
2855,43021.26552,43021.26552,2.00E-07,43021.26552,2.00E-07,0.000101369,9.50E-07,
2856,29917.57747,29917.57747,-5.00E-07,29917.57747,-5.00E-07,1692.412131,1.10E+01,
2857,63410.92098,63410.92098,4.91E-06,63410.92098,4.91E-06,2438.163047,3.37E+01,
2895,1836.177456,1836.177456,0,1836.177456,0,,0.00E+00,
2896,25906.60241,25906.60241,3.71E-06,25906.60241,3.71E-06,694.8652929,3.92E+00,
2897,18919.96743,18919.96743,4.11E-06,18919.96743,4.11E-06,1146.370642,4.72E+00,
2898,25351.83429,25351.83429,-5.90E-07,25351.83429,-5.90E-07,718.2677856,3.96E+00,
2899,43521.42102,43521.42102,3.21E-06,43521.42102,3.21E-06,2024.029007,1.92E+01,
2900,58341.90825,58341.90825,3.61E-06,58341.90825,3.61E-06,596.5117214,7.58E+00,
2901,34933.04491,34933.04491,-2.60E-06,34933.04491,-2.60E-06,9.87E-05,7.51E-07,
2902,57854.67514,57854.67514,-7.90E-07,57854.67514,-7.90E-07,3129.355111,3.94E+01,
2903,48035.49627,48035.49627,6.10E-07,48035.49627,6.10E-07,3297.648864,3.45E+01,
2904,60901.32325,60901.32325,-3.89E-06,60901.32325,-3.89E-06,3473.682706,4.61E+01,
2905,53194.64654,53194.64654,3.11E-06,53194.64654,3.11E-06,1724.8015,2.00E+01,
2906,34857.8992,34857.8992,3.91E-06,34857.8992,3.91E-06,1486.71163,1.13E+01,
2907,22640.35653,22640.35653,4.11E-06,22640.35653,4.11E-06,3048.408573,1.50E+01,
2908,21934.17454,21934.17454,2.21E-06,21934.17454,2.21E-06,3365.34707,1.61E+01,
2909,22372.84351,22372.84351,-4.59E-06,22372.84351,-4.59E-06,1440,7.01E+00,
2910,17478.68423,17478.68423,-2.39E-06,17478.68423,-2.39E-06,1823,6.94E+00,
2913,4618.782695,4618.782695,-4.00E-07,4618.782695,-4.00E-07,,0.00E+00,
2914,41356.50148,41356.50148,3.61E-06,41356.50148,3.61E-06,1449.407605,1.31E+01,
2915,31554.76717,31554.76717,-1.49E-06,31554.76717,-1.49E-06,2092.126277,1.44E+01,
2916,39743.35789,39743.35789,4.81E-06,39743.35789,4.81E-06,1839.395161,1.59E+01,
2917,36142.20999,36142.20999,-3.79E-06,36142.20999,-3.79E-06,3905.265971,3.07E+01,
2918,41415.59695,41415.59695,1.81E-06,41415.59695,1.81E-06,3068.173555,2.77E+01,
2919,53398.18501,53398.18501,-1.69E-06,53398.18501,-1.69E-06,5379.383282,6.25E+01,
2920,25302.01302,25302.01302,1.50E-06,25302.01302,1.50E-06,3606.752846,1.99E+01,
2921,9941.651663,9941.651663,2.00E-07,9941.651663,2.00E-07,,0.00E+00,
2922,18795.254,18795.254,3.50E-06,18795.254,3.50E-06,2149.47812,8.80E+00,
2923,98.01286134,98.01286134,0,98.01286134,0,527.8719141,1.13E-02,
2924,349.9696678,349.9696678,0,349.9696678,0,2016.510411,1.54E-01,
2927,69055.77888,69055.77888,-4.90E-07,69055.77888,-4.90E-07,4234.339882,6.37E+01,
2928,64262.56774,64262.56774,-4.89E-06,64262.56774,-4.89E-06,3111.291769,4.35E+01,
2929,26752.1486,26752.1486,-2.10E-06,26752.1486,-2.10E-06,3845.870367,2.24E+01,
2930,3957.64302,3957.64302,-4.00E-07,3957.64302,-4.00E-07,3868.039701,3.33E+00,
2931,10309.57442,10309.57442,-9.00E-07,10309.57442,-9.00E-07,,0.00E+00,
2932,49726.63281,49726.63281,4.20E-06,49726.63281,4.20E-06,1143.301857,1.24E+01,
2934,40628.60253,40628.60253,4.60E-06,40628.60253,4.60E-06,2901.466113,2.57E+01,
2935,40601.89555,40601.89555,-1.50E-06,40601.89555,-1.50E-06,1574.856287,1.39E+01,
2936,77912.58626,77912.58626,4.81E-06,77912.58626,4.81E-06,1833.959399,3.11E+01,
2937,63783.06397,63783.06397,4.91E-06,63783.06397,4.91E-06,2988.122876,4.15E+01,
2938,47836.15993,47836.15993,-2.80E-06,47836.15993,-2.80E-06,2980.626386,3.10E+01,
2939,52051.67058,52051.67058,2.81E-06,52051.67058,2.81E-06,2688.116245,3.05E+01,
2940,22840.10712,22840.10712,-2.00E-06,22840.10712,-2.00E-06,2794.550837,1.39E+01,
2943,38957.36999,38957.36999,2.10E-07,38957.36999,2.10E-07,2571.448599,2.18E+01,
2944,29492.00485,29492.00485,-1.79E-06,29492.00485,-1.79E-06,1535.865253,9.86E+00,
2945,14574.31054,14574.31054,-4.10E-06,14574.31054,-4.10E-06,3724.85592,1.18E+01,
2946,19353.10118,19353.10118,3.70E-06,19353.10118,3.70E-06,3737.729532,1.58E+01,
2947,29730.1975,29730.1975,4.30E-06,29730.1975,4.30E-06,2275.167763,1.47E+01,
2948,25896.5682,25896.5682,1.50E-06,25896.5682,1.50E-06,,0.00E+00,
2949,27160.79626,27160.79626,1.30E-06,27160.79626,1.30E-06,489.5688759,2.90E+00,
3000,812.1140136,812.1140136,0,812.1140136,0,,0.00E+00,
3001,693.2713632,693.2713632,0,693.2713632,0,4121.034123,6.22E-01,
3002,197.3527728,197.3527728,0,197.3527728,0,416.5523779,1.79E-02,
3003,140.1087771,140.1087771,0,140.1087771,0,993.9008694,3.03E-02,
3004,78.21740112,78.21740112,0,78.21740112,0,303.4627952,5.17E-03,
3005,391.0864109,391.0864109,0,391.0864109,0,790.5630257,6.73E-02,
3006,232.3273929,232.3273929,0,232.3273929,0,1077.460631,5.45E-02,
3007,641.7225147,641.7225147,0,641.7225147,0,1417.213152,1.98E-01,
3008,226.9551137,226.9551137,0,226.9551137,0,,0.00E+00,
3009,1181.443741,1181.443741,0,1181.443741,0,2639.038611,6.79E-01,
3010,172.3741644,172.3741644,0,172.3741644,0,1899.921314,7.13E-02,
3011,470.904942,470.904942,0,470.904942,0,,0.00E+00,
3012,142.7458282,142.7458282,0,142.7458282,0,103.9932437,3.23E-03,
3013,2703.074812,2703.074812,0,2703.074812,0,,0.00E+00,
3014,70.4392519,70.4392519,0,70.4392519,0,,0.00E+00,
3015,552.9651472,552.9651472,0,552.9651472,0,,0.00E+00,
3016,1373.481363,1373.481363,0,1373.481363,0,3002.717493,8.98E-01,
3017,136.8845557,136.8845557,0,136.8845557,0,2101.524231,6.26E-02,
3018,212.0823414,212.0823414,0,212.0823414,0,995.9299746,4.60E-02,
3019,153.5873238,153.5873238,0,153.5873238,0,2086.293185,6.98E-02,
3022,536.8016961,536.8016961,0,536.8016961,0,,0.00E+00,
3023,901.9288435,901.9288435,0,901.9288435,0,,0.00E+00,
3024,126.701625,126.701625,0,126.701625,0,,0.00E+00,
3025,107.872614,107.872614,0,107.872614,0,729.9816234,1.71E-02,
3100,711.7761057,711.7761057,0,711.7761057,0,2095.981817,3.25E-01,
3101,12480.3589,12480.3589,-4.00E-06,12480.3589,-4.00E-06,480.672086,1.31E+00,
3102,9862.854721,9862.854721,2.00E-07,9862.854721,2.00E-07,1068.259581,2.29E+00,
3103,9416.962651,9416.962651,-5.00E-07,9416.962651,-5.00E-07,1758.395486,3.61E+00,
3104,3318.649179,3318.649179,-5.00E-07,3318.649179,-5.00E-07,946.219112,6.84E-01,
3105,5133.207125,5133.207125,-3.00E-07,5133.207125,-3.00E-07,4642.998912,5.19E+00,
3106,4588.827888,4588.827888,2.00E-07,4588.827888,2.00E-07,2280.473007,2.28E+00,
3108,5966.02281,5966.02281,3.00E-07,5966.02281,3.00E-07,2272.822247,2.95E+00,
3109,14603.83512,14603.83512,-2.35E-06,14603.83512,-2.35E-06,2513.848072,7.99E+00,
3111,14798.02126,14798.02126,1.59E-06,14798.02126,1.59E-06,3108,1.00E+01,
3112,10859.50108,10859.50108,-4.57E-06,10859.50108,-4.57E-06,2884,6.82E+00,
3113,4983.071956,4983.071956,0,4983.071956,0,1492.32968,1.62E+00,
3114,35524.27077,35524.27077,3.90E-07,35524.27077,3.90E-07,1177.357215,9.11E+00,
3115,17420.73773,17420.73773,6.30E-07,17420.73773,6.30E-07,1935.642785,7.34E+00,
3116,11321.75968,11321.75968,4.40E-06,11321.75968,4.40E-06,2082.083259,5.13E+00,
3117,14320.85631,14320.85631,-7.00E-07,14320.85631,-7.00E-07,4071.91674,1.27E+01,
3120,14144.02983,14144.02983,9.30E-07,14144.02983,9.30E-07,65,2.00E-01,
3121,21301.38572,21301.38572,-7.70E-07,21301.38572,-7.70E-07,2781,1.29E+01,
3122,31950.2861,31950.2861,-3.00E-06,31950.2861,-3.00E-06,2666,1.85E+01,
3123,8653.897059,8653.897059,2.60E-07,8653.897059,2.60E-07,4544,8.56E+00,
3124,17569.34499,17569.34499,-4.00E-06,17569.34499,-4.00E-06,3402,1.30E+01,
3125,10357.47752,10357.47752,6.40E-07,10357.47752,6.40E-07,3617.576502,8.16E+00,
3126,6010.433496,6010.433496,-2.60E-07,6010.433496,-2.60E-07,3058,4.00E+00,
3127,5284.109782,5284.109782,-4.00E-07,5284.109782,-4.00E-07,1848.673664,2.13E+00,
3128,5113.980321,5113.980321,4.40E-07,5113.980321,4.40E-07,1641,1.83E+00,
3129,4980.761228,4980.761228,-3.00E-07,4980.761228,-3.00E-07,924.749835,1.00E+00,
3130,3188.802562,3188.802562,-1.60E-07,3188.802562,-1.60E-07,1690,1.17E+00,
3131,538.104528,538.104528,4.00E-08,538.104528,4.00E-08,3091,3.62E-01,
3200,18209.35529,18209.35529,2.22E-06,18209.35529,2.22E-06,3736.733757,1.48E+01,
3201,16892.78581,16892.78581,-2.44E-06,16892.78581,-2.44E-06,1372.775363,5.05E+00,
3202,25093.71869,25093.71869,-2.41E-06,25093.71869,-2.41E-06,2381.610194,1.30E+01,
3203,17059.41915,17059.41915,1.26E-06,17059.41915,1.26E-06,1651.579591,6.13E+00,
3204,17376.96833,17376.96833,2.33E-06,17376.96833,2.33E-06,2937.519179,1.11E+01,
3205,1142.36774,1142.36774,-2.40E-07,1142.36774,-2.40E-07,1964.678455,4.89E-01,
3206,8957.70456,8957.70456,1.30E-07,8957.70456,1.30E-07,1954.680092,3.81E+00,
3207,1223.348168,1223.348168,1.70E-07,1223.348168,1.70E-07,2873.529655,7.65E-01,
3208,159.4864612,159.4864612,0,159.4864612,0,649.8937151,2.26E-02,
3209,24130.44347,24130.44347,4.06E-06,24130.44347,4.06E-06,1174.248331,6.17E+00,
3210,36605.10362,36605.10362,-1.34E-06,36605.10362,-1.34E-06,1337.041483,1.07E+01,
3211,29424.99585,29424.99585,-4.67E-06,29424.99585,-4.67E-06,2821.92916,1.81E+01,
3212,37423.79372,37423.79372,-1.99E-06,37423.79372,-1.99E-06,72.58785675,5.91E-01,
3213,22954.58543,22954.58543,-2.04E-06,22954.58543,-2.04E-06,6.810880624,3.40E-02,
3214,26501.14441,26501.14441,-1.64E-06,26501.14441,-1.64E-06,1823.194929,1.05E+01,
3215,44311.16617,44311.16617,-3.16E-06,44311.16617,-3.16E-06,58.78305512,5.67E-01,
3216,24489.43224,24489.43224,-1.61E-06,24489.43224,-1.61E-06,1808.566153,9.64E+00,
3217,17990.17985,17990.17985,7.60E-07,17990.17985,7.60E-07,459.8573473,1.80E+00,
3218,19420.81595,19420.81595,1.57E-06,19420.81595,1.57E-06,2820.301484,1.19E+01,
3219,24772.76395,24772.76395,3.99E-06,24772.76395,3.99E-06,3731.394574,2.01E+01,
3220,52405.17899,52405.17899,4.99E-07,52405.17899,4.99E-07,9.61E-05,1.10E-06,
3221,39681.42683,39681.42683,3.66E-06,39681.42683,3.66E-06,1615.176504,1.40E+01,
3222,37675.03326,37675.03326,4.30E-07,37675.03326,4.30E-07,1011.108146,8.29E+00,
3224,550.2099064,550.2099064,0,550.2099064,0,116.9448253,1.40E-02,
3225,4495.354353,4495.354353,-4.00E-07,4495.354353,-4.00E-07,2561.589496,2.51E+00,
3226,3582.878635,3582.878635,-1.00E-07,3582.878635,-1.00E-07,2516.8707,1.96E+00,
3227,8990.718122,8990.718122,0,8990.718122,0,3521.264298,6.89E+00,
3228,10861.60419,10861.60419,-4.34E-06,10861.60419,-4.34E-06,2426.778299,5.74E+00,
3229,1215.549107,1215.549107,-1.00E-07,1215.549107,-1.00E-07,2404.492149,6.36E-01,
3230,17245.34466,17245.34466,3.46E-06,17245.34466,3.46E-06,3940.734904,1.48E+01,
3231,20303.63306,20303.63306,1.56E-06,20303.63306,1.56E-06,2830.276879,1.25E+01,
3232,6014.641594,6014.641594,4.60E-07,6014.641594,4.60E-07,605.0484473,7.92E-01,
3238,113.0159537,113.0159537,-4.00E-08,113.0159537,-4.00E-08,715.6162309,1.76E-02,
3239,63824.68768,63824.68768,1.71E-06,63824.68768,1.71E-06,0.00010883,1.51E-06,
3240,978.0204551,978.0204551,-1.00E-09,978.0204551,-1.00E-09,924.6616122,1.97E-01,
3241,17847.81616,17847.81616,3.23E-06,17847.81616,3.23E-06,0.00010883,4.23E-07,
3242,12944.14749,12944.14749,-4.66E-07,12944.14749,-4.66E-07,735.7863761,2.07E+00,
3243,463.4887412,463.4887412,1.00E-08,463.4887412,1.00E-08,291.8838948,2.95E-02,
3244,12798.3821,12798.3821,1.75E-06,12798.3821,1.75E-06,1407.729089,3.92E+00,
3245,98.61201898,98.61201898,0,98.61201898,0,1057.396917,2.27E-02,
3246,13313.2959,13313.2959,-7.51E-07,13313.2959,-7.51E-07,28.49311206,8.26E-02,
3247,50042.99864,50042.99864,6.64E-07,50042.99864,6.64E-07,190.1966296,2.07E+00,
3248,31044.07073,31044.07073,-2.45E-06,31044.07073,-2.45E-06,3859.425367,2.61E+01,
3249,13213.24677,13213.24677,-3.80E-06,13213.24677,-3.80E-06,2349.902754,6.76E+00,
3250,1125.229955,1125.229955,0,1125.229955,0,4.402918214,1.08E-03,
3251,33373.88347,33373.88347,-6.21E-07,33373.88347,-6.21E-07,3751.950823,2.73E+01,
3252,15112.83044,15112.83044,-1.70E-06,15112.83044,-1.70E-06,2386.15616,7.85E+00,
3253,11605.78254,11605.78254,-1.70E-06,11605.78254,-1.70E-06,3011.397902,7.61E+00,
3269,32033.31676,32033.31676,-1.00E-08,32033.31676,-1.00E-08,5078.890599,3.54E+01,
3270,262.3551522,262.3551522,0,262.3551522,0,,0.00E+00,
3271,33927.24546,33927.24546,-4.70E-07,33927.24546,-4.70E-07,3167.029372,2.34E+01,
3272,20356.84022,20356.84022,4.17E-06,20356.84022,4.17E-06,1847.960259,8.19E+00,
3273,8603.280179,8603.280179,3.70E-07,8603.280179,3.70E-07,2316.950147,4.34E+00,
3274,12750.09037,12750.09037,-7.30E-07,12750.09037,-7.30E-07,3398.926819,9.44E+00,
3277,854.5689318,854.5689318,0,854.5689318,0,2928.476476,5.45E-01,
3278,2285.453086,2285.453086,-1.36E-07,2285.453086,-1.36E-07,1678.478559,8.35E-01,
3279,53801.38453,53801.38453,-1.38E-06,53801.38453,-1.38E-06,3653.04142,4.28E+01,
3280,22750.35001,22750.35001,2.93E-06,22750.35001,2.93E-06,1672.915134,8.29E+00,
3281,40433.02404,40433.02404,-4.89E-06,40433.02404,-4.89E-06,3091.881459,2.72E+01,
3282,28097.02208,28097.02208,3.84E-06,28097.02208,3.84E-06,3977.133806,2.43E+01,
3283,19189.4443,19189.4443,-2.44E-06,19189.4443,-2.44E-06,4459.928381,1.86E+01,
